id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365
5461711,Brooklyn Zen Gem Serenity Bedroom,14756657420,unconfirmed,Sophie,Brooklyn,Bay Ridge,40.62674,-74.02996,FALSE,moderate,Private room,2014,$100 ,$20 ,30,67,5/19/2019,1.31,2,4,399
5462263,"Spacious Studio, Freedom Tower View",63113879083,verified,Lindsay,Manhattan,Murray Hill,40.74409,-73.97145,FALSE,strict,Entire home/apt,2004,"$1,108 ",$222 ,1,0,,,1,1,148
5462815,Cozy South Williamsburg Bedroom off Bedford Ave!,56105351252,unconfirmed,Michael,Brooklyn,Williamsburg,40.70834,-73.96646,TRUE,moderate,Private room,2021,"$1,114 ",$223 ,2,0,,,1,1,10
5463368,Shared Room in Luxurious 2BD,22332924253,verified,Damien,Manhattan,Upper East Side,40.7755,-73.9475,FALSE,flexible,Private room,2013,$708 ,$142 ,1,1,5/19/2015,0.02,4,2,124
5463920,Charming 1 bedroom on the water!,96300633126,unconfirmed,Heather,Manhattan,East Harlem,40.79445,-73.93307,FALSE,flexible,Entire home/apt,2004,$765 ,$153 ,3,116,6/20/2019,2.29,5,1,392
5464472,Luxury 1 Bedroom in Astoria,84902531722,verified,Duygu,Queens,Astoria,40.77262,-73.92364,TRUE,moderate,Entire home/apt,2017,$933 ,$187 ,7,2,9/18/2016,0.04,5,1,10
5465025,On the Park -- one-bedroom.,64856751205,unconfirmed,Karen,Manhattan,Upper West Side,40.78078,-73.97466,TRUE,strict,Entire home/apt,2007,"$1,002 ",$200 ,2,2,5/24/2018,0.04,1,1,316
5465577,NEW YORK CITY WITH AN OCEAN BREEZE,71453218002,unconfirmed,Sawyer,Brooklyn,Brighton Beach,40.58148,-73.96696,FALSE,strict,Private room,2009,$763 ,$153 ,3,0,,,3,1,21
5466129,"Large  Room in Spacious Flat , Central  Location",3407028274,verified,Laurence,Brooklyn,Prospect Heights,40.67554,-73.96835,TRUE,strict,Private room,2009,$726 ,$145 ,1,156,6/24/2019,3.11,2,1,37
5466682,Brownstone! Entire Garden Apt w/ Private Entrance!,77472527305,unconfirmed,Peter,Brooklyn,Bedford-Stuyvesant,40.682,-73.92246,FALSE,strict,Entire home/apt,2008,$770 ,$154 ,3,165,1/7/2019,3.27,3,1,294
5467234,One bedroom in Midtown,54781333872,verified,Shannon,Manhattan,Hell's Kitchen,40.76497,-73.9933,TRUE,moderate,Entire home/apt,2008,$279 ,$56 ,1,0,,,4,1,89
5467786,Brooklyn New York City - JFK/LGA,83205285762,verified,Saf,Brooklyn,Cypress Hills,40.68465,-73.8684,TRUE,flexible,Entire home/apt,2022,$138 ,$28 ,1,94,6/23/2019,1.92,5,1,384
5468338,"Marilyn's Home Stay 1, Brooklyn, NY",42603746961,unconfirmed,Marilyn,Brooklyn,Flatbush,40.64943,-73.96245,TRUE,moderate,Private room,2009,$774 ,$155 ,3,121,1/7/2019,2.63,5,1,225
5468891,Great Loft in Williamsburg-Brooklyn,5003784636,verified,Marco,Brooklyn,Williamsburg,40.71046,-73.96054,TRUE,flexible,Entire home/apt,2013,$808 ,$162 ,10,1,6/8/2016,0.03,4,2,421
5469443,Double Bed In a Central Location,17776280736,verified,Alleyne,Brooklyn,Bedford-Stuyvesant,40.67986,-73.94259,FALSE,strict,Private room,2020,$735 ,$147 ,2,9,3/19/2018,0.36,2,1,390
5469995,Quiet Park Slope Apartment,78044793452,verified,Richard,Brooklyn,South Slope,40.66586,-73.97948,TRUE,strict,Entire home/apt,2004,$778 ,$156 ,1,183,6/28/2019,5.17,5,1,290
5470548,Modern 3BR Brownstone Apartment,6413950994,unconfirmed,Junior,Bronx,Mount Hope,40.84819,-73.90648,TRUE,flexible,Entire home/apt,2020,$281 ,$56 ,2,41,5/19/2019,0.81,1,2,307
5471100,Bright studio in the heart of Brooklyn,22456476209,unconfirmed,Juliana,Brooklyn,Prospect Heights,40.67847,-73.96694,TRUE,flexible,Entire home/apt,2004,$666 ,$133 ,2,2,1/14/2017,0.06,1,1,3
5471652,Sweet Harlem studio,50083447572,unconfirmed,Sarah,Manhattan,Harlem,40.80373,-73.95523,TRUE,strict,Entire home/apt,2018,"$1,147 ",$229 ,5,5,12/30/2016,0.1,4,1,300
5472205,Ensuite Redroom,95962737849,unconfirmed,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68403,-73.93641,TRUE,flexible,Private room,2019,"$1,017 ",$203 ,1,162,6/20/2019,3.2,3,5,44
5472757,Orange Room,3117838491,verified,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68549,-73.93532,TRUE,strict,Private room,2019,$762 ,$152 ,1,163,6/18/2019,3.21,5,5,217
5473309,Skyview Private Small Room,26845173799,unconfirmed,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68517,-73.9369,TRUE,strict,Private room,2014,$491 ,$98 ,1,170,6/23/2019,3.34,3,5,9
5473861,"Quiet, Sunny Studio in Downtown NYC",13765741190,verified,Ashley,Manhattan,East Village,40.72587,-73.98244,FALSE,moderate,Entire home/apt,2009,$692 ,$138 ,2,3,10/30/2015,0.06,3,1,412
5474414,Sun-Drenched Williamsburg Apartment,60248353642,verified,Allyssa,Brooklyn,Williamsburg,40.71475,-73.93782,TRUE,flexible,Entire home/apt,2004,$391 ,$78 ,2,1,9/28/2015,0.02,4,1,302
5474966,NYC space,5098690310,verified,Susana,Manhattan,Washington Heights,40.85475,-73.93372,TRUE,flexible,Shared room,2004,$61 ,$12 ,1,36,6/25/2019,3.03,2,1,189
5475518,Comfy Room in E Williamsburg Loft,92675436257,unconfirmed,Geoff,Brooklyn,Williamsburg,40.71905,-73.93905,FALSE,strict,Private room,2004,$890 ,$178 ,3,4,8/26/2015,0.08,4,1,98
5476071,BEAUTIFUL UES Apt w/ Door Man,33697588373,unconfirmed,Jordan,Manhattan,Upper East Side,40.76288,-73.96084,TRUE,strict,Entire home/apt,2007,$503 ,$101 ,3,2,12/28/2015,0.04,5,1,242
5476623,Neat Home 20 min to LGA Airport,72475538496,verified,Sandra,Bronx,Longwood,40.82883,-73.88854,TRUE,moderate,Entire home/apt,2003,$781 ,$156 ,4,48,5/7/2019,0.98,3,1,123
5477175,300 Square Foot Private Room - in MANHATTAN!!,9693283982,verified,Pooja,Manhattan,Washington Heights,40.85228,-73.93498,FALSE,strict,Private room,2017,$639 ,$128 ,1,297,3/7/2019,5.92,1,3,6
5477728,Spacious room next to 96 st Station,38310942259,unconfirmed,Dario,Manhattan,Upper East Side,40.78354,-73.94699,TRUE,flexible,Private room,2017,$550 ,$110 ,5,4,12/16/2015,0.08,1,4,83
5478280,Lovely bedroom near Central Park,75891494021,unconfirmed,Guangyu,Manhattan,Morningside Heights,40.80461,-73.96401,FALSE,flexible,Private room,2012,$81 ,$16 ,1,0,,,4,1,248
5478832,"Brooklyn Brownstone, 3-Bdr & Garden",80582478844,unconfirmed,Christine,Brooklyn,Bedford-Stuyvesant,40.68537,-73.95402,FALSE,strict,Entire home/apt,2010,$400 ,$80 ,3,10,11/24/2018,0.2,3,1,-5
5479384,Park Slope Garden Level Studio,32329664204,unconfirmed,Christiana,Brooklyn,Park Slope,40.66936,-73.98116,TRUE,moderate,Entire home/apt,2005,$202 ,$40 ,7,47,6/23/2019,0.96,3,1,81
5479937,A Perfect Stay,72732526605,verified,Gomez,Brooklyn,Williamsburg,40.71494,-73.95472,TRUE,moderate,Private room,2011,$972 ,$194 ,3,40,6/30/2019,2.8,5,1,309
5480489,Cozy & Bright 1 Bedroom,46592042462,verified,Christelle,Manhattan,Harlem,40.82903,-73.94123,FALSE,strict,Entire home/apt,2013,$620 ,$124 ,1,2,8/26/2015,0.04,4,1,365
5481041,FT Greene - Oversized Parlor,68149629455,verified,Sj,Brooklyn,Fort Greene,40.68698,-73.97097,TRUE,flexible,Entire home/apt,2017,"$1,055 ",$211 ,6,30,6/21/2019,0.59,1,4,182
5481594,The Most Affordable 3BR Apartment,49208677868,verified,Junior,Bronx,Mount Hope,40.84626,-73.90473,TRUE,moderate,Entire home/apt,2017,"$1,146 ",$229 ,2,80,6/15/2019,1.66,3,2,155
5482146,Skylight on Hart,58418695452,unconfirmed,Jasmine,Brooklyn,Bushwick,40.69755,-73.92748,TRUE,flexible,Private room,2006,"$1,087 ",$217 ,1,170,6/22/2019,3.36,4,4,112
5482698,Sunny top floor of a brownstone,41007597114,unconfirmed,Annie,Brooklyn,Fort Greene,40.68559,-73.96932,FALSE,strict,Entire home/apt,2010,$415 ,$83 ,2,1,10/5/2015,0.02,2,1,296
5483251,"Large Bedroom, Lovely Backyard & Separate WC",74402789784,unconfirmed,Elissa,Brooklyn,Bedford-Stuyvesant,40.68323,-73.95642,FALSE,flexible,Private room,2007,$760 ,$152 ,1,46,9/6/2019,1.81,5,1,181
5483803,Private Bedroom in St. Marks Place,96754060831,unconfirmed,Oliver,Manhattan,East Village,40.72745,-73.98362,FALSE,strict,Private room,2006,$513 ,$103 ,6,3,7/1/2017,0.06,3,1,91
5484355,Large room in Prospect Heights,73356107115,unconfirmed,Tina,Brooklyn,Crown Heights,40.67822,-73.96069,TRUE,flexible,Private room,2006,$351 ,$70 ,7,0,,,4,1,193
5484907,Strawberry Fields,90871112366,unconfirmed,Kenneth,Manhattan,Upper West Side,40.77894,-73.98099,FALSE,moderate,Entire home/apt,2017,$449 ,$90 ,4,89,3/7/2019,1.76,2,1,6
5485460,Private Room in E. Williamsburg,58708241648,verified,Elliott,Brooklyn,Williamsburg,40.70839,-73.94538,FALSE,flexible,Private room,2008,$980 ,$196 ,3,126,1/27/2018,2.49,2,2,418
5486012,Williamsburg Penthouse with Stunning Views,31085545407,unconfirmed,Steve,Brooklyn,Williamsburg,40.71234,-73.94085,TRUE,moderate,Entire home/apt,2012,$289 ,$58 ,30,63,12/9/2018,1.25,2,1,14
5486564,Morningside Heights Cathedral Lane,17198607774,verified,Sara,Manhattan,Upper West Side,40.80146,-73.96132,FALSE,flexible,Private room,2006,$397 ,$79 ,2,0,,,1,1,397
5487117,Cozy room with a view of the Hudson,33436164068,unconfirmed,Ted,Manhattan,Washington Heights,40.85457,-73.94062,FALSE,flexible,Private room,2017,$821 ,$164 ,2,2,10/15/2017,0.08,5,2,178
5487669,Bedroom right in Chelsea!,92453032087,verified,Dennis,Manhattan,Chelsea,40.73889,-73.99749,TRUE,strict,Private room,2010,$131 ,$26 ,1,1,6/5/2015,0.02,5,1,322
5488221,Centrally Located Studio - Times Sq,90721987072,unconfirmed,Prerna,Manhattan,Theater District,40.76295,-73.98435,TRUE,flexible,Entire home/apt,2006,$565 ,$113 ,1,1,5/6/2015,0.02,4,1,406
5488774,"25 minutes to Manhattan,near subway",57295216878,unconfirmed,Champson,Queens,Forest Hills,40.71448,-73.85286,TRUE,flexible,Private room,2015,$858 ,$172 ,1,2,8/16/2015,0.04,2,2,276
5489326,Queen-sized bed in sunny East Harlem private room,7961441603,verified,Amanda,Manhattan,East Harlem,40.79115,-73.94663,FALSE,flexible,Private room,2022,"$1,053 ",$211 ,3,95,6/18/2019,1.88,5,1,34
5489878,"Manhattan, near subway, quiet street in LES!",64377882325,verified,Tanner,Manhattan,Lower East Side,40.7175,-73.98435,TRUE,moderate,Private room,2011,$354 ,$71 ,2,247,6/27/2019,4.87,4,1,82
5490430,Williamsburg Loft w/ Amazing Roof,38318770908,unconfirmed,Matt,Brooklyn,Williamsburg,40.71335,-73.95789,TRUE,moderate,Private room,2011,$346 ,$69 ,45,0,,,1,1,290
5490983,Large bedroom outside Times Square!,17405787536,unconfirmed,Jaime,Manhattan,Midtown,40.75179,-73.98606,FALSE,flexible,Private room,2014,$855 ,$171 ,1,0,,,3,1,65
5491535,"Spacious&Pretty, heart of Brooklyn",20457556587,verified,Naama,Brooklyn,Bedford-Stuyvesant,40.68739,-73.94859,FALSE,strict,Entire home/apt,2021,$345 ,$69 ,10,4,6/11/2018,0.08,1,1,385
5492087,Tailored Studio in Williamsburg BK,9764388493,verified,Michael,Brooklyn,Williamsburg,40.7137,-73.93734,FALSE,flexible,Entire home/apt,2012,$913 ,$183 ,3,139,6/27/2019,2.74,1,2,76
5492640,Heavenly Hell's Kitchen 2 bedroom,85028903581,unconfirmed,James,Manhattan,Hell's Kitchen,40.75546,-73.99701,TRUE,flexible,Entire home/apt,2012,"$1,086 ",$217 ,5,9,7/15/2018,0.25,2,2,288
5493192,Heavenly Hell's Kitchen private room in 2bdrm,33381093806,verified,James,Manhattan,Hell's Kitchen,40.75691,-73.9984,TRUE,moderate,Private room,2020,$542 ,$108 ,2,35,1/7/2019,0.69,5,2,320
5493744,"è¿‘åœ°é“åŠå¸‚ä¸­å¿ƒ,äº¤é€šæ–¹ä¾¿,å¹²å‡€,æ˜Žäº®,åˆ°æ›¼å“ˆé “åªè¦30åˆ†é˜",63139900780,verified,æ­£å·,Queens,Flushing,40.75532,-73.8206,FALSE,strict,Private room,2016,$963 ,$193 ,2,151,12/5/2019,3.09,3,2,167
5494297,Bright 3 bd/ 2 bath on the park.,42685561289,verified,Mac,Brooklyn,Windsor Terrace,40.65246,-73.97369,FALSE,moderate,Entire home/apt,2009,$376 ,$75 ,6,0,,,3,1,317
5494849,Manhattan Apartment (Female Guests),50385405993,verified,Nancy,Manhattan,Upper East Side,40.77867,-73.95121,FALSE,strict,Private room,2018,$559 ,$112 ,1,75,6/14/2019,1.49,3,1,14
5495401,"è¿‘åœ°é“åŠå¸‚ä¸­å¿ƒ,å¹²å‡€ NYC 30 min to Manhattan",46226577206,unconfirmed,æ­£å·,Queens,Flushing,40.75717,-73.82004,FALSE,strict,Private room,2003,$889 ,$178 ,2,128,2/25/2019,2.53,3,2,386
5495953,Luxury 2bdr 2bath in Tribeca,57766912139,unconfirmed,Moran,Manhattan,Tribeca,40.71296,-74.00982,TRUE,flexible,Entire home/apt,2008,$420 ,$84 ,1,0,,,1,1,285
5496506,NY Executive Apartment,32260851810,unconfirmed,Daniel,Brooklyn,Williamsburg,40.7207,-73.96217,TRUE,strict,Private room,2017,$944 ,$189 ,1,1,7/5/2015,0.02,4,1,2
5497058,Room available in a 3 bdrm apt!,42447035109,unconfirmed,Katie,Brooklyn,Crown Heights,40.67905,-73.95612,FALSE,moderate,Private room,2010,$882 ,$176 ,1,0,,,2,2,212
5497610,Beautiful West Village Studio,39656010823,unconfirmed,Nancy,Manhattan,West Village,40.73674,-74.00832,FALSE,flexible,Entire home/apt,2021,$844 ,$169 ,1,0,,,4,1,3
5498163,"Cozy Room, great Apartment, nice and safety area",30127206718,verified,Aracelli,Manhattan,East Harlem,40.7882,-73.94762,TRUE,strict,Private room,2016,$721 ,$144 ,3,5,3/26/2019,0.13,2,1,230
5498715,"Large, Bright & Airy 2BR Loft in â¤ï¸of Williamsburg",50365294134,unconfirmed,Randall,Brooklyn,Williamsburg,40.71544,-73.95552,TRUE,strict,Entire home/apt,2006,"$1,003 ",$201 ,3,24,5/27/2019,0.47,1,1,236
5499267,Cozy in Upper East Manhattan,45742490436,unconfirmed,Lori,Manhattan,Upper East Side,40.78042,-73.95128,TRUE,strict,Entire home/apt,2019,$921 ,$184 ,14,2,1/10/2015,0.04,1,1,401
5499820,Little Brownstone,71181703897,verified,Kham,Brooklyn,Bedford-Stuyvesant,40.69148,-73.9388,TRUE,moderate,Private room,2020,$216 ,$43 ,1,2,6/17/2016,0.05,4,1,50
5500372,1 Bedroom steps from Central Park,61914011927,verified,Peter,Manhattan,Upper West Side,40.78203,-73.97644,TRUE,flexible,Private room,2004,$128 ,$26 ,2,0,,,2,1,264
5500924,A Gorgeous 1BR in a Luxury Building,77806567679,verified,Shir,Manhattan,Upper West Side,40.7722,-73.98119,FALSE,strict,Entire home/apt,2013,$938 ,$188 ,4,46,4/27/2019,1.15,4,1,135
5501476,Large room w its own bathroom (& bath),39459068727,verified,Toni,Brooklyn,Carroll Gardens,40.67678,-73.99708,FALSE,moderate,Private room,2021,$160 ,$32 ,2,0,,,2,1,372
5502029,Sunny/Spacious 2 Bedroom Washington Heights,3736453162,verified,Carrie,Manhattan,Washington Heights,40.84656,-73.94143,FALSE,strict,Entire home/apt,2017,$541 ,$108 ,1,39,5/13/2019,0.89,4,3,341
5502581,Colorfull and Modern Bedroom UES A3,40135740859,unconfirmed,Yohan,Manhattan,East Harlem,40.78709,-73.94423,FALSE,flexible,Private room,2009,$175 ,$35 ,30,4,11/24/2018,0.15,5,9,40
5503133,2BR. Brooklyn Loft,67349646860,unconfirmed,Mario,Brooklyn,Bushwick,40.70451,-73.92685,FALSE,flexible,Entire home/apt,2007,"$1,175 ",$235 ,3,99,5/7/2019,1.97,3,1,9
5503686,SunLit Room in Hip Neighborhood,59652473294,verified,Rebekah,Brooklyn,Bushwick,40.69756,-73.92209,FALSE,flexible,Private room,2004,$489 ,$98 ,1,0,,,4,1,400
5504238,Terrific Location in Prospect Heights,54481954292,unconfirmed,Alex & Laura,Brooklyn,Crown Heights,40.67809,-73.95903,TRUE,moderate,Private room,2009,$455 ,$91 ,4,12,2/9/2016,0.24,3,1,201
5504790,East Village Oasis,37427222269,verified,Guy,Manhattan,East Village,40.73112,-73.98364,TRUE,flexible,Entire home/apt,2011,$888 ,$178 ,6,6,2/18/2019,0.13,3,1,192
5505343,Cozy Room with Exposed Bricks,18328550953,verified,Hien,Manhattan,Two Bridges,40.71063,-73.99526,FALSE,moderate,Private room,2017,$736 ,$147 ,10,133,6/22/2019,2.64,5,1,298
5505895,Brooklyn Modern Spacious Studio,39096707926,verified,Yury,Brooklyn,Sheepshead Bay,40.58662,-73.94263,TRUE,moderate,Entire home/apt,2004,$88 ,$18 ,3,29,10/23/2017,0.58,1,1,39
5506447,The Heart of Fort Greene,65131442954,verified,Yvette,Brooklyn,Fort Greene,40.68648,-73.97525,FALSE,strict,Entire home/apt,2018,$164 ,$33 ,1,7,5/22/2016,0.17,2,1,349
5506999,Brooklyn Zen Gem Restful Retreat,91139596295,verified,Sophie,Brooklyn,Bay Ridge,40.62449,-74.02977,FALSE,moderate,Private room,2020,$233 ,$47 ,30,57,2/5/2019,1.13,3,4,219
5507552,Spacious & Sunny Williamsburg Apt,96012539713,unconfirmed,Branden,Brooklyn,Williamsburg,40.71859,-73.95598,TRUE,flexible,Entire home/apt,2008,$846 ,$169 ,3,2,6/18/2015,0.04,4,1,263
5508104,2 Bedroom in Wburg w/ living room,91457087964,unconfirmed,Tommy,Brooklyn,Williamsburg,40.70792,-73.94274,FALSE,strict,Private room,2018,$275 ,$55 ,1,2,5/25/2015,0.04,3,1,269
5508656,Cozy studio apartment,62765253602,verified,Rebekah & Jason,Brooklyn,Kensington,40.63822,-73.97123,TRUE,flexible,Entire home/apt,2006,"$1,117 ",$223 ,1,0,,,3,1,76
5509209,Cozy UES Studio,4978070687,unconfirmed,Jennifer,Manhattan,Upper East Side,40.77357,-73.95193,TRUE,strict,Entire home/apt,2005,$432 ,$86 ,1,0,,,5,1,301
5509761,Beautiful room in Williamsburg!,18738185421,unconfirmed,Meghan,Brooklyn,Williamsburg,40.71075,-73.95168,FALSE,flexible,Private room,2020,$470 ,$94 ,1,0,,,4,1,254
5510313,Modern Quiet Gem Near All,61027168656,unconfirmed,,Brooklyn,East Flatbush,40.65263,-73.93215,TRUE,moderate,Entire home/apt,2015,$289 ,$58 ,2,182,6/19/2019,3.59,5,2,0
5510866,Great East Village Studio,65100975715,verified,Jonas,Manhattan,East Village,40.72232,-73.98289,FALSE,moderate,Entire home/apt,2007,"$1,164 ",$233 ,3,6,6/11/2016,0.12,1,1,245
5511418,Cozy Family Home. Two Floors,71166741775,unconfirmed,Tami,Brooklyn,Sunset Park,40.66066,-73.99257,FALSE,strict,Entire home/apt,2006,$343 ,$69 ,10,5,4/23/2017,0.1,5,1,332
5511970,Lovely private space! 15min > city!,47974983318,verified,Danielle,Brooklyn,Bushwick,40.69793,-73.92775,TRUE,flexible,Private room,2021,$329 ,$66 ,2,17,6/16/2019,0.45,2,1,248
5512522,Sunny Room! Block From park! SwEeT!,58350336787,verified,Dov,Brooklyn,Greenpoint,40.72469,-73.95099,FALSE,flexible,Private room,2020,"$1,199 ",$240 ,1,2,3/4/2016,0.05,3,1,384
5513075,Lovely 1-bed w Terrace by Cen Park!,66130992211,verified,Alexandra,Manhattan,Upper West Side,40.77468,-73.97966,FALSE,flexible,Entire home/apt,2010,$964 ,$193 ,7,3,10/20/2015,0.06,4,1,9
5513627,Beautiful SoHo Loft,48547981847,unconfirmed,Silvia,Manhattan,SoHo,40.7234,-73.99967,TRUE,flexible,Entire home/apt,2017,$536 ,$107 ,3,3,8/1/2018,0.16,4,1,264
5514179,King Loft Bed in Bushwick Loft,66514303046,unconfirmed,Grace,Brooklyn,Bushwick,40.69985,-73.94001,TRUE,strict,Private room,2022,"$1,142 ",$228 ,4,0,,,5,1,178
5514732,Perfectly Located West Village Loft,53506919956,verified,Rachel,Manhattan,West Village,40.73318,-74.00745,FALSE,strict,Entire home/apt,2018,$855 ,$171 ,3,62,6/23/2019,1.23,2,1,239
5515284,Private Bedroom and Office,62159595106,unconfirmed,Cliff,Brooklyn,Bedford-Stuyvesant,40.68728,-73.94104,FALSE,flexible,Private room,2015,$529 ,$106 ,5,1,6/21/2015,0.02,2,1,105
5515836,Spacious Room in Washington Heights,33089303934,verified,Josette,Manhattan,Washington Heights,40.84773,-73.93346,FALSE,moderate,Private room,2018,$758 ,$152 ,1,1,6/26/2015,0.02,1,1,8
5516389,COBBLE HILL SUMMER HAVEN,93226340922,unconfirmed,Jacqueline Mia,Brooklyn,Cobble Hill,40.68749,-73.99899,FALSE,moderate,Entire home/apt,2011,$98 ,$20 ,60,2,5/25/2017,0.04,1,1,267
5516941,Spacious 2 Bd & 2 bath Apartment,50096960088,unconfirmed,Duncan,Brooklyn,Greenpoint,40.72666,-73.94819,FALSE,flexible,Entire home/apt,2010,$638 ,$128 ,17,0,,,2,1,155
5517493,Luminous Modern Apt Share for Young Professionals,87675961178,verified,Ollie,Brooklyn,Bedford-Stuyvesant,40.68634,-73.95112,TRUE,strict,Private room,2016,"$1,191 ",$238 ,30,26,6/6/2019,0.52,4,8,420
5518045,Luminous Modern Apt Share for Young Professionals,49413237592,verified,Ollie,Brooklyn,Bedford-Stuyvesant,40.68563,-73.94953,FALSE,moderate,Private room,2003,$643 ,$129 ,30,23,3/29/2019,0.48,5,8,-5
5518598,Charming 1BR Apt in Williamsburg!,89824222984,unconfirmed,Michael,Brooklyn,Williamsburg,40.716,-73.94666,FALSE,moderate,Entire home/apt,2013,$735 ,$147 ,2,7,5/27/2017,0.14,2,1,-7
5519150,Bright and airy Brooklyn townhouse,12828569187,unconfirmed,Jon,Brooklyn,Clinton Hill,40.69322,-73.96554,FALSE,strict,Entire home/apt,2004,$477 ,$95 ,2,1,7/5/2016,0.03,4,1,307
5519702,Huge Backyard  - Williamsburg Loft,77219686344,unconfirmed,Nicholas,Brooklyn,Williamsburg,40.71749,-73.96525,FALSE,strict,Entire home/apt,2017,$67 ,$13 ,2,4,6/22/2015,0.08,4,1,290
5520255,Beautiful Boerum Hill 2 Bedroom,23496948487,verified,Thomas,Brooklyn,Boerum Hill,40.68492,-73.97913,FALSE,strict,Entire home/apt,2013,$312 ,$62 ,30,1,8/31/2015,0.02,1,1,255
5520807,BK Room Available 5/17-5/24,65760166410,unconfirmed,Justin,Brooklyn,Kensington,40.64345,-73.98258,TRUE,strict,Private room,2010,$881 ,$176 ,1,0,,,3,1,421
5521359,BBoho Room in Williamsburg/Bushwick,27484267681,verified,Sanam,Brooklyn,Bushwick,40.70227,-73.92926,TRUE,moderate,Private room,2020,$812 ,$162 ,2,4,5/18/2016,0.08,4,1,65
5521912,1 Bedroom Greenpoint Close To All,14787458723,unconfirmed,Nadia,Brooklyn,Greenpoint,40.73284,-73.95822,TRUE,moderate,Entire home/apt,2021,$701 ,$140 ,3,2,8/14/2015,0.04,4,1,129
5522464,LES Private Room in 3BR Apt,3813367120,verified,Sarah,Manhattan,Lower East Side,40.71959,-73.98984,TRUE,moderate,Private room,2010,$324 ,$65 ,1,1,5/1/2016,0.02,1,1,154
5523016,Small Room in Beautiful Apartment/Building,12552205995,unconfirmed,Anthony,Manhattan,Kips Bay,40.74253,-73.98006,TRUE,strict,Private room,2006,$132 ,$26 ,30,1,7/12/2018,0.14,4,26,368
5523568,"Beautiful, SEXY apartment",27666906601,unconfirmed,Brigitte,Manhattan,NoHo,40.72652,-73.99259,TRUE,moderate,Entire home/apt,2004,$915 ,$183 ,1,0,,,4,1,-1
5524121,Bright Room at the Hudson!,62438759613,verified,Siobhan,Manhattan,Harlem,40.82782,-73.95155,TRUE,flexible,Private room,2006,$540 ,$108 ,1,0,,,2,1,170
5524673,Great Private Room in Bedstuy,50238906725,unconfirmed,Alicia,Brooklyn,Bedford-Stuyvesant,40.69053,-73.95466,TRUE,moderate,Private room,2016,$210 ,$42 ,3,0,,,5,1,203
5525225,GORGEOUS BEDROOM IN VICTORIAN HOME W/PRIVATE BATH,36110750231,unconfirmed,Kamilya,Brooklyn,Flatbush,40.63598,-73.95611,FALSE,strict,Private room,2004,$384 ,$77 ,3,12,12/15/2018,0.26,3,3,188
5525778,well designed apt with yard!,73631349178,verified,Manny,Brooklyn,Bedford-Stuyvesant,40.68068,-73.92874,FALSE,flexible,Entire home/apt,2012,"$1,089 ",$218 ,3,152,6/24/2019,3.01,4,1,367
