id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,total_cost
5406481,Classic Soho Brownstone,2966441189,verified,Richard,Manhattan,SoHo,40.72716,-74.0032,False,moderate,Entire home/apt,2006.0,800.0,160.0,10.0,7.0,2019-06-21 00:00:00,2.04,3.0,1.0,48.0,960.0
5407033,Harmony House 2 on Madison Street,74091210768,unconfirmed,Garnet,Brooklyn,Bedford-Stuyvesant,40.68875,-73.92377,False,strict,Private room,2018.0,889.0,178.0,2.0,39.0,2019-06-20 00:00:00,0.86,4.0,3.0,13.0,1067.0
5407585,"Quiet 1 Bed, Heart of SoHo",79394492266,unconfirmed,Tim,Manhattan,SoHo,40.72708,-74.00055,False,flexible,Entire home/apt,2007.0,551.0,110.0,5.0,36.0,2017-08-09 00:00:00,0.71,4.0,1.0,148.0,661.0
5408138,queen sized room for one-Great View,26442761965,unconfirmed,Christine,Manhattan,Lower East Side,40.71869,-73.98282,True,flexible,Private room,2015.0,453.0,91.0,1.0,0.0,Unknown,0.0,3.0,1.0,99.0,544.0
5408690,Spend Your Fall in Bed-Stuy,60873639752,verified,AndrÃ©,Brooklyn,Bedford-Stuyvesant,40.68227,-73.93305,False,strict,Private room,2010.0,420.0,84.0,2.0,1.0,2015-01-11 00:00:00,0.02,3.0,1.0,188.0,504.0
5409242,Stylish Pop-Art studio on trendy UWS,30014249845,unconfirmed,Lalo,Manhattan,Upper West Side,40.78926,-73.96989,False,flexible,Entire home/apt,2012.0,616.0,123.0,2.0,161.0,2019-06-29 00:00:00,3.21,3.0,1.0,289.0,739.0
5409795,"Clean, comfy & casual private room - 1min to train",36234854407,unconfirmed,Erika,Brooklyn,Sunset Park,40.64027,-74.01774,True,moderate,Private room,2021.0,270.0,54.0,1.0,67.0,2019-06-23 00:00:00,1.56,3.0,1.0,235.0,324.0
5410347,Manhattan Multi-Million $ Luxury Central Park View,73813489453,verified,Diane,Manhattan,Upper West Side,40.79233,-73.9643,False,flexible,Entire home/apt,2010.0,719.0,144.0,4.0,6.0,2019-06-06 00:00:00,0.13,3.0,1.0,52.0,863.0
5410899,Orchard Street Studio !,93394289670,unconfirmed,Ariel,Manhattan,Lower East Side,40.72003,-73.98901,True,flexible,Entire home/apt,2020.0,144.0,29.0,30.0,12.0,2017-06-10 00:00:00,0.24,4.0,9.0,108.0,173.0
5411452,Large Alcove Studio,74669994410,verified,Jon,Manhattan,Kips Bay,40.74257,-73.98207,True,flexible,Entire home/apt,2010.0,959.0,192.0,30.0,276.0,2019-06-21 00:00:00,5.54,1.0,1.0,94.0,1151.0
5412004,Beautiful room & Amazing location,36517833255,verified,Jessica,Brooklyn,Prospect Heights,40.67483,-73.9646,True,strict,Private room,2015.0,546.0,109.0,4.0,16.0,2016-10-30 00:00:00,0.32,5.0,2.0,148.0,655.0
5412556,CleanLovely 1BR Apt in Clinton Hill,78175033356,verified,Scarlet,Brooklyn,Bedford-Stuyvesant,40.69315,-73.95998,True,strict,Entire home/apt,2015.0,210.0,42.0,2.0,19.0,2016-10-06 00:00:00,0.44,5.0,1.0,278.0,252.0
5413108,Spacious Bedroom in Brooklyn,36507368872,unconfirmed,Morteza,Brooklyn,Crown Heights,40.66739,-73.9501,False,flexible,Private room,2007.0,444.0,89.0,1.0,1.0,2015-05-21 00:00:00,0.02,4.0,1.0,128.0,533.0
5413661,SPACE IN APT IN PERFECT LOCATION,87214759600,verified,Alexandra,Manhattan,East Village,40.73065,-73.98899,True,flexible,Shared room,2008.0,548.0,110.0,2.0,57.0,2019-02-06 00:00:00,1.13,5.0,3.0,79.0,658.0
5414213,Wow Historical Brooklyn New York!@!,36135874159,verified,Al,Brooklyn,East Flatbush,40.64944,-73.93376,False,strict,Entire home/apt,2011.0,126.0,25.0,3.0,62.0,2019-06-23 00:00:00,1.23,5.0,1.0,24.0,151.0
5414765,"Quiet, quaint room in Victorian TH",89751494721,unconfirmed,Sandra And Cary,Brooklyn,Flatbush,40.64224,-73.96273,False,moderate,Private room,2019.0,257.0,51.0,5.0,59.0,2019-06-24 00:00:00,1.46,3.0,4.0,329.0,308.0
5415318,2B Williamsburg Loft Apartment,19522838209,unconfirmed,Emma,Brooklyn,Williamsburg,40.712,-73.96666,False,moderate,Entire home/apt,2011.0,1165.0,233.0,1.0,1.0,2015-07-05 00:00:00,0.02,3.0,1.0,42.0,1398.0
5415870,Guest Suite in Prime Williamsburg,65226889035,unconfirmed,Adam,Brooklyn,Williamsburg,40.71059,-73.9506,False,moderate,Private room,2016.0,1123.0,225.0,4.0,1.0,2015-05-20 00:00:00,0.02,5.0,1.0,402.0,1348.0
5416422,Large room in Hamilton Heights,21412577571,verified,Esther,Manhattan,Harlem,40.82366,-73.9461,False,flexible,Private room,2003.0,913.0,183.0,3.0,1.0,2018-05-28 00:00:00,0.07,5.0,1.0,134.0,1096.0
5416975,A Cozy 4 bedrm Apt Queen(5minsLGA),32435058875,verified,Rosario,Queens,East Elmhurst,40.76509,-73.877,True,strict,Entire home/apt,2006.0,779.0,156.0,3.0,96.0,2019-01-07 00:00:00,1.9,1.0,1.0,57.0,935.0
5417527,A Gem in Fort Greene Brooklyn,22832157471,verified,Brett,Brooklyn,Clinton Hill,40.68732,-73.96654,True,flexible,Private room,2006.0,510.0,102.0,3.0,103.0,2019-05-22 00:00:00,2.02,1.0,1.0,379.0,612.0
5418079,Heart of West Village cozy apt,15925049013,verified,Christina,Manhattan,West Village,40.73405,-74.00283,True,strict,Entire home/apt,2007.0,1172.0,234.0,3.0,1.0,2016-07-21 00:00:00,0.03,1.0,1.0,206.0,1406.0
5418631,Solo traveler oasis,84659950858,unconfirmed,Yana,Manhattan,Harlem,40.82434,-73.94816,True,strict,Shared room,2013.0,96.0,19.0,1.0,84.0,2019-06-15 00:00:00,2.26,2.0,1.0,332.0,115.0
5419184,Cozy Studio - Midtown West,27171110541,verified,Ayumu,Manhattan,Hell's Kitchen,40.76881,-73.98832,True,strict,Entire home/apt,2018.0,477.0,95.0,5.0,0.0,Unknown,0.0,4.0,1.0,384.0,572.0
5419736,Bright Studio Perfect for the Wknd!,91318804641,verified,Sara,Manhattan,Upper East Side,40.78073,-73.94976,True,strict,Entire home/apt,2004.0,896.0,179.0,1.0,4.0,2015-07-12 00:00:00,0.08,1.0,1.0,160.0,1075.0
5420288,2 bedroom in hell's kitchen,30281279099,unconfirmed,Ryan,Manhattan,Hell's Kitchen,40.76329,-73.99554,True,moderate,Entire home/apt,2018.0,689.0,138.0,1.0,2.0,2015-04-28 00:00:00,0.04,1.0,1.0,142.0,827.0
5420841,Bright LARGE BED near Manhattan,34966665474,verified,Angela,Queens,East Elmhurst,40.76664,-73.87577,True,moderate,Private room,2010.0,276.0,55.0,1.0,466.0,2019-06-22 00:00:00,9.16,1.0,4.0,228.0,331.0
5421393,Loft in Williamsburg,17226295675,unconfirmed,Rajan,Brooklyn,Williamsburg,40.71014,-73.96253,True,flexible,Entire home/apt,2016.0,177.0,35.0,3.0,78.0,2018-08-11 00:00:00,1.53,3.0,1.0,20.0,212.0
5421945,Cosy and sunny studio for you!,12901841238,verified,Giulia,Manhattan,Upper East Side,40.77253,-73.95789,False,moderate,Entire home/apt,2004.0,894.0,179.0,1.0,9.0,2017-02-01 00:00:00,0.18,1.0,1.0,303.0,1073.0
5422498,Spacious Sunny Studio in LES,43585162266,verified,Tzveta,Manhattan,Lower East Side,40.72134,-73.99104,False,flexible,Entire home/apt,2017.0,305.0,61.0,2.0,25.0,2018-06-08 00:00:00,0.51,3.0,1.0,363.0,366.0
5423050,Entire apt right at the park!,94958184678,unconfirmed,Sara,Brooklyn,Prospect-Lefferts Gardens,40.66216,-73.96114,True,moderate,Entire home/apt,2020.0,390.0,78.0,2.0,2.0,2015-07-27 00:00:00,0.04,1.0,1.0,181.0,468.0
5423602,Large room in newly renovated apt,47198637633,unconfirmed,Yuriy,Brooklyn,Bedford-Stuyvesant,40.6874,-73.94339,False,flexible,Private room,2011.0,806.0,161.0,1.0,0.0,Unknown,0.0,2.0,1.0,197.0,967.0
5424154,Charming one bedroom Central Park,67545586897,unconfirmed,Laurence,Manhattan,Upper West Side,40.77804,-73.97611,False,moderate,Entire home/apt,2021.0,251.0,50.0,6.0,7.0,2017-08-26 00:00:00,0.14,3.0,1.0,371.0,301.0
5424707,Sunny studio West Village/Chelsea,91753850893,verified,Rachel,Manhattan,West Village,40.73905,-74.0014,True,moderate,Entire home/apt,2013.0,904.0,181.0,3.0,4.0,2016-05-09 00:00:00,0.08,2.0,1.0,384.0,1085.0
5425259,Sun-filled living room with futon!,72604855319,verified,Lena,Brooklyn,Bushwick,40.69505,-73.93161,False,flexible,Shared room,2007.0,655.0,131.0,1.0,1.0,2015-05-05 00:00:00,0.02,2.0,1.0,121.0,786.0
5425811,Private bedroom in sunny apt,41056765782,unconfirmed,Alice,Manhattan,Harlem,40.81192,-73.95239,True,moderate,Private room,2012.0,94.0,19.0,5.0,2.0,2015-07-10 00:00:00,0.04,4.0,1.0,246.0,113.0
5426364,"Prime Park Slope Townhouse, 4 BR and Garden",59061395664,verified,Deborah,Brooklyn,Park Slope,40.66798,-73.9761,True,moderate,Entire home/apt,2004.0,686.0,137.0,30.0,0.0,Unknown,0.0,3.0,1.0,247.0,823.0
5426916,Relaxing Brooklyn Getaway,83504291181,unconfirmed,Afaliah,Brooklyn,Fort Greene,40.69677,-73.97622,False,moderate,Private room,2013.0,753.0,151.0,1.0,2.0,2016-12-16 00:00:00,0.06,3.0,2.0,61.0,904.0
5427468,Contemporary Modern Studio,9064638474,verified,Vanesa,Queens,Ridgewood,40.70801,-73.9011,True,flexible,Entire home/apt,2008.0,711.0,142.0,2.0,65.0,2019-03-07 00:00:00,1.32,4.0,1.0,177.0,853.0
5428021,Wonderful Large 1 bedroom,60995434243,verified,John,Manhattan,Harlem,40.82135,-73.95521,False,moderate,Entire home/apt,2010.0,920.0,184.0,500.0,0.0,Unknown,0.0,1.0,1.0,185.0,1104.0
5428573,Spacious Gramercy Penthouse Studio,45473635098,verified,Mike,Manhattan,Gramercy,40.73556,-73.98679,True,flexible,Entire home/apt,2010.0,125.0,25.0,2.0,14.0,2016-10-09 00:00:00,0.28,5.0,1.0,346.0,150.0
5429125,Cozy 1 Bedroom apartment fitting 4,4625671254,verified,Alexander,Brooklyn,Clinton Hill,40.68678,-73.96044,False,moderate,Entire home/apt,2009.0,395.0,79.0,3.0,127.0,2019-06-24 00:00:00,2.62,4.0,1.0,40.0,474.0
5429677,Room in Prospect Heights,50689887307,unconfirmed,Ciara,Brooklyn,Crown Heights,40.66746,-73.96073,False,flexible,Private room,2017.0,450.0,90.0,7.0,0.0,Unknown,0.0,2.0,1.0,162.0,540.0
5430230,Mini Studio in NY city safest area,67103460488,unconfirmed,Gennady + Laura,Brooklyn,Manhattan Beach,40.5777,-73.93988,False,flexible,Private room,2017.0,761.0,152.0,4.0,118.0,2019-06-07 00:00:00,2.34,4.0,2.0,224.0,913.0
5430782,"Ideal Location, Spacious IBr",56370811173,unconfirmed,Sagnes,Manhattan,Kips Bay,40.74174,-73.97878,False,flexible,Private room,2003.0,143.0,29.0,7.0,1.0,2015-05-31 00:00:00,0.02,4.0,1.0,46.0,172.0
5431334,Modern Vibrant Large Cozy Bedroom* æ­£é¢èƒ½é‡,53953585616,verified,Grover,Bronx,Concourse,40.82122,-73.92773,False,moderate,Private room,2020.0,817.0,163.0,2.0,132.0,2019-06-26 00:00:00,2.61,2.0,3.0,384.0,980.0
5431887,2BR  Lower East Side,49000598494,unconfirmed,Grady & Cristina,Manhattan,Lower East Side,40.71526,-73.9867,True,moderate,Entire home/apt,2004.0,494.0,99.0,2.0,44.0,2017-05-25 00:00:00,1.16,3.0,1.0,136.0,593.0
5432439,BRAND NEW 1BD / STEPS CENTRAL PARK!,12895741031,unconfirmed,Mike,Manhattan,Upper West Side,40.76877,-73.9846,True,strict,Entire home/apt,2012.0,110.0,22.0,30.0,3.0,2017-11-30 00:00:00,0.1,5.0,52.0,86.0,132.0
5432991,"Share quiet, clean and spacious apt",69612326823,unconfirmed,Elvis,Staten Island,West Brighton,40.63438,-74.11518,True,flexible,Private room,2021.0,457.0,91.0,30.0,6.0,2019-03-31 00:00:00,0.12,5.0,2.0,412.0,548.0
5433544,Private Room In a Goodhome,70616073271,verified,Odalys & Maya,Brooklyn,Crown Heights,40.67603,-73.95302,True,moderate,Private room,2007.0,986.0,197.0,4.0,1.0,2016-02-01 00:00:00,0.02,1.0,1.0,129.0,1183.0
5434096,"Sunny, Charming Williamsburg 1-BR",64858417221,verified,Danny,Brooklyn,Williamsburg,40.70778,-73.94953,True,strict,Entire home/apt,2017.0,381.0,76.0,4.0,7.0,2016-09-29 00:00:00,0.14,5.0,1.0,233.0,457.0
5434648,Large and Beautiful 1 Bedroom in Bushwick,38496858271,unconfirmed,Clayton,Brooklyn,Bushwick,40.68994,-73.92125,False,moderate,Entire home/apt,2005.0,770.0,154.0,2.0,3.0,2015-08-19 00:00:00,0.06,2.0,1.0,240.0,924.0
5435200,Artist Loft  Heart of Williamsburg,35580587729,verified,Alexander,Brooklyn,Williamsburg,40.71998,-73.95838,False,flexible,Entire home/apt,2019.0,1169.0,234.0,2.0,3.0,2015-06-20 00:00:00,0.06,1.0,1.0,337.0,1403.0
5435753,"Big bedroom, heart of Williamsburg",43473552905,verified,Delphine,Brooklyn,Williamsburg,40.71178,-73.95684,False,flexible,Entire home/apt,2022.0,832.0,166.0,15.0,27.0,2019-11-04 00:00:00,0.68,1.0,1.0,23.0,998.0
5436305,Nice and Comfortable Private Room,90321047182,unconfirmed,Lilian,Manhattan,Washington Heights,40.83776,-73.94087,False,flexible,Private room,2012.0,761.0,152.0,2.0,43.0,2019-03-31 00:00:00,0.85,1.0,2.0,325.0,913.0
5436857,Large Room with a Balcony *10 mins to Manhattan*,80887483819,verified,Esin,Brooklyn,Bedford-Stuyvesant,40.69542,-73.9497,False,moderate,Private room,2010.0,607.0,121.0,14.0,0.0,Unknown,0.0,1.0,1.0,291.0,728.0
5437410,Student/Family Friendly Near Schools Parks Dining,33853751226,unconfirmed,Martha,Manhattan,Upper West Side,40.80121,-73.96163,False,strict,Entire home/apt,2013.0,68.0,14.0,31.0,2.0,2018-07-14 00:00:00,0.04,3.0,1.0,270.0,82.0
5437962,Chinatown/Lower East Side Room,69541720564,unconfirmed,Jess,Manhattan,Chinatown,40.71546,-73.99226,True,strict,Private room,2014.0,1002.0,200.0,4.0,23.0,2018-11-18 00:00:00,0.45,5.0,1.0,266.0,1202.0
5438514,Spacious 1 BR Near Central Park!,56330364319,unconfirmed,Matt,Manhattan,Upper West Side,40.77901,-73.97596,True,moderate,Entire home/apt,2008.0,851.0,170.0,1.0,4.0,2016-03-01 00:00:00,0.08,4.0,1.0,400.0,1021.0
5439067,Handsome historic Greenpoint 2BR,58772065658,verified,Jennifer,Brooklyn,Greenpoint,40.73163,-73.95434,True,moderate,Entire home/apt,2016.0,487.0,97.0,3.0,1.0,2015-01-08 00:00:00,0.02,5.0,1.0,426.0,584.0
5439619,Zen urban sanctuary.,35637239027,verified,Marc,Brooklyn,Williamsburg,40.70776,-73.95886,True,strict,Entire home/apt,2004.0,709.0,142.0,30.0,37.0,2019-05-06 00:00:00,0.74,4.0,1.0,-7.0,851.0
5440171,Beautiful Room near L train,58931450759,unconfirmed,Greg,Brooklyn,Williamsburg,40.71371,-73.95433,True,moderate,Private room,2019.0,635.0,127.0,1.0,118.0,2019-01-07 00:00:00,2.38,2.0,1.0,162.0,762.0
5440723,Charming House in Astoria,32973196342,verified,Ambre,Queens,Ditmars Steinway,40.7802,-73.90913,True,flexible,Entire home/apt,2003.0,1049.0,210.0,7.0,1.0,2015-02-07 00:00:00,0.02,1.0,1.0,79.0,1259.0
5441276,A Couch In East Williamsburg Near Train.,8672225283,unconfirmed,Elisabeth,Brooklyn,Williamsburg,40.70472,-73.93784,True,strict,Shared room,2007.0,247.0,49.0,1.0,236.0,2019-06-30 00:00:00,4.63,4.0,2.0,259.0,296.0
5441828,Comfy convenient apt. by the trains,66340712408,unconfirmed,Oliver,Manhattan,Inwood,40.85901,-73.92874,True,flexible,Entire home/apt,2021.0,577.0,115.0,4.0,4.0,2016-01-20 00:00:00,0.09,2.0,1.0,415.0,692.0
5442380,Sunny 1 bd -Prospect Park!,18621315518,unconfirmed,Bridgette,Brooklyn,Crown Heights,40.66356,-73.95667,True,strict,Entire home/apt,2012.0,326.0,65.0,4.0,59.0,2019-06-26 00:00:00,1.17,1.0,1.0,139.0,391.0
5442933,Private Rooms @ Townhouse,7422361622,verified,Myrta,Brooklyn,Park Slope,40.6681,-73.98319,False,flexible,Private room,2020.0,1097.0,219.0,3.0,97.0,2019-06-24 00:00:00,1.91,5.0,2.0,286.0,1316.0
5443485,LES SUNNY STUDIO on Chrystie Street,29108436519,unconfirmed,Ariel,Manhattan,Lower East Side,40.72182,-73.99263,False,strict,Entire home/apt,2012.0,1086.0,217.0,30.0,8.0,2019-10-05 00:00:00,0.17,3.0,9.0,414.0,1303.0
5444037,Calm airy top floor W'burgh 1.5 bed,22460412591,verified,Jen,Brooklyn,Williamsburg,40.71776,-73.94538,True,strict,Entire home/apt,2009.0,985.0,197.0,3.0,30.0,2019-01-07 00:00:00,0.65,4.0,1.0,306.0,1182.0
5444590,Studio steps from park & train!,72816007711,unconfirmed,Alexandra,Manhattan,Upper West Side,40.77889,-73.98155,True,moderate,Entire home/apt,2007.0,1114.0,223.0,2.0,1.0,2015-05-22 00:00:00,0.02,4.0,1.0,-10.0,1337.0
5445142,"BIG PRIVATE ROOM, UPSCALE LOCATION",33145515680,unconfirmed,Tatiana,Manhattan,Upper West Side,40.79422,-73.97565,True,flexible,Private room,2003.0,571.0,114.0,7.0,0.0,Unknown,0.0,2.0,1.0,362.0,685.0
5445694,ColumbiaUniversityHousing 9.1-9.6,31552894603,unconfirmed,Ashley,Manhattan,Morningside Heights,40.81143,-73.95987,True,moderate,Private room,2019.0,127.0,25.0,1.0,0.0,Unknown,0.0,3.0,1.0,416.0,152.0
5446246,Beautiful Washington Heights Apt!,32256187057,unconfirmed,Rachel And Ari,Manhattan,Washington Heights,40.83562,-73.94581,True,moderate,Private room,2010.0,502.0,100.0,1.0,0.0,Unknown,0.0,4.0,1.0,340.0,602.0
5446799,"Plush King Size Bed, Great Location",55649467608,verified,Jacob,Manhattan,Harlem,40.81422,-73.95199,True,strict,Private room,2019.0,679.0,136.0,2.0,129.0,2019-06-22 00:00:00,3.01,3.0,2.0,326.0,815.0
5447351,Oasis in Manhattan on Hudson river!,36284692476,verified,Ksenia,Manhattan,Washington Heights,40.85677,-73.93715,False,moderate,Private room,2015.0,979.0,196.0,3.0,14.0,2019-05-30 00:00:00,0.3,3.0,1.0,11.0,1175.0
5447903,Upper East Side - Private Room,17626102460,verified,Jiaying,Manhattan,Upper East Side,40.78428,-73.94872,False,moderate,Private room,2009.0,795.0,159.0,4.0,1.0,2015-05-19 00:00:00,0.02,1.0,1.0,262.0,954.0
5448456,Spacious room in Williamsburg,81940877523,unconfirmed,Javier,Brooklyn,Williamsburg,40.71295,-73.93716,True,flexible,Private room,2004.0,592.0,118.0,4.0,2.0,2016-01-21 00:00:00,0.04,5.0,1.0,271.0,710.0
5449008,Sunny 1 Bedroom Apt in East Harlem!,38883302832,unconfirmed,Sabrina,Manhattan,East Harlem,40.79614,-73.93787,False,moderate,Entire home/apt,2020.0,162.0,32.0,2.0,34.0,2016-07-31 00:00:00,0.69,3.0,1.0,173.0,194.0
5449560,"A fine, modern, spacious apartment",10512176379,unconfirmed,Guillermo,Manhattan,Harlem,40.80686,-73.9554,True,flexible,Entire home/apt,2013.0,522.0,104.0,1.0,0.0,Unknown,0.0,2.0,1.0,87.0,626.0
5450113,"Spacious, new studio, in Gramercy",64034828548,unconfirmed,Daniel,Manhattan,Gramercy,40.73697,-73.98074,True,strict,Entire home/apt,2012.0,58.0,12.0,7.0,5.0,2015-08-24 00:00:00,0.1,4.0,1.0,387.0,70.0
5450665,4500 SQ FT Quiet Brooklyn Loft for Shoots & Events,32443160819,unconfirmed,Shell,Brooklyn,Clinton Hill,40.68556,-73.96238,False,strict,Entire home/apt,2008.0,663.0,133.0,1.0,15.0,2019-05-19 00:00:00,0.34,5.0,4.0,134.0,796.0
5451217,Room in Beautiful Brownstone,84505041990,unconfirmed,Tyler,Brooklyn,Bedford-Stuyvesant,40.68901,-73.94054,True,strict,Private room,2018.0,188.0,38.0,1.0,0.0,Unknown,0.0,2.0,1.0,29.0,226.0
5451769,Comfy Space in Williamsburg!,52950392413,unconfirmed,Betsy,Brooklyn,Williamsburg,40.70431,-73.94528,False,moderate,Shared room,2016.0,488.0,98.0,2.0,45.0,2019-06-17 00:00:00,0.9,5.0,1.0,259.0,586.0
5452322,"Cozy room in a fun, low-key neighb!",43076711182,unconfirmed,Jesse,Brooklyn,Williamsburg,40.7137,-73.94214,False,flexible,Private room,2012.0,807.0,161.0,14.0,0.0,Unknown,0.0,5.0,1.0,48.0,968.0
5452874,Amazing 3 bedrooms in East Village,77911074237,verified,Lana,Manhattan,East Village,40.72551,-73.97893,True,flexible,Entire home/apt,2008.0,781.0,156.0,30.0,25.0,2018-06-10 00:00:00,0.51,4.0,1.0,326.0,937.0
5453426,Amazing Airy Hs w Old World Details,83036688311,unconfirmed,Milyoung,Brooklyn,Clinton Hill,40.68346,-73.96264,False,strict,Entire home/apt,2015.0,764.0,153.0,1.0,2.0,2015-08-17 00:00:00,0.04,1.0,1.0,317.0,917.0
5453979,Brooklyn Zen Gem w/Personal Balcony,26658237993,unconfirmed,Sophie,Brooklyn,Bay Ridge,40.62672,-74.02802,False,moderate,Private room,2021.0,954.0,191.0,30.0,56.0,2018-02-09 00:00:00,1.14,4.0,4.0,-2.0,1145.0
5454531,Charming studio near Little Italy!,71750127345,verified,Ariel,Manhattan,Nolita,40.72342,-73.99292,True,flexible,Entire home/apt,2005.0,616.0,123.0,30.0,13.0,2019-04-05 00:00:00,0.27,2.0,9.0,50.0,739.0
5455083,"5 min from midtown, but peaceful.",64073865712,unconfirmed,Mike,Queens,Long Island City,40.74253,-73.9549,False,moderate,Entire home/apt,2013.0,716.0,143.0,4.0,77.0,2019-02-06 00:00:00,1.62,5.0,1.0,293.0,859.0
5455636,1-bedroom in heart of Williamsburg!,17241184956,verified,Katie,Brooklyn,Williamsburg,40.71479,-73.96048,False,strict,Entire home/apt,2015.0,877.0,175.0,4.0,95.0,2018-08-03 00:00:00,1.88,5.0,1.0,307.0,1052.0
5456188,Large condo with stunning park views,57179007813,unconfirmed,Matei,Manhattan,Lower East Side,40.72014,-73.99268,True,strict,Entire home/apt,2018.0,511.0,102.0,3.0,46.0,2019-06-24 00:00:00,3.17,4.0,1.0,333.0,613.0
5456740,Columbia University in Manhattan,30150118850,unconfirmed,Yi,Manhattan,Upper West Side,40.80301,-73.96644,False,strict,Private room,2018.0,488.0,98.0,4.0,2.0,2015-06-28 00:00:00,0.04,3.0,1.0,7.0,586.0
5457292,"Amazing 1bedroom uptown, Manhattan",17280293499,unconfirmed,Luca,Manhattan,Harlem,40.82337,-73.94529,True,flexible,Entire home/apt,2011.0,846.0,169.0,5.0,22.0,2019-10-05 00:00:00,0.44,4.0,1.0,330.0,1015.0
5457845,Central Williamsburg Room,67622897934,unconfirmed,Jaclyn,Brooklyn,Williamsburg,40.714,-73.96253,False,flexible,Private room,2008.0,720.0,144.0,2.0,162.0,2019-03-07 00:00:00,3.18,4.0,3.0,19.0,864.0
5458397,Midtown EAST 1 BDR APT -  BEST area of Manhattan,10655856957,verified,Yedda,Manhattan,Midtown,40.75531,-73.966,True,flexible,Entire home/apt,2013.0,1143.0,229.0,4.0,51.0,2019-05-31 00:00:00,1.03,2.0,2.0,336.0,1372.0
5458949,1 bedroom in a 2 bedroom apartment,72718594873,unconfirmed,Yana,Manhattan,Upper East Side,40.76449,-73.96169,False,moderate,Private room,2013.0,955.0,191.0,3.0,75.0,2019-12-06 00:00:00,1.57,4.0,1.0,15.0,1146.0
5459502,Bright and Beautiful UWS Treasure!!,84002407428,unconfirmed,Samantha,Manhattan,Upper West Side,40.78302,-73.98057,True,strict,Entire home/apt,2008.0,465.0,93.0,14.0,3.0,2019-05-20 00:00:00,0.13,5.0,1.0,384.0,558.0
5460054,Cozy & Convenient Room in Bed-Stuy,82830008379,verified,Emily,Brooklyn,Bedford-Stuyvesant,40.67998,-73.9452,False,strict,Private room,2011.0,248.0,50.0,1.0,0.0,Unknown,0.0,4.0,1.0,253.0,298.0
5460606,"Amazing 2 Bedroom Bklyn apt, near SUNY Downstate!",27499894934,unconfirmed,Shari,Brooklyn,East Flatbush,40.65336,-73.94345,True,flexible,Entire home/apt,2011.0,291.0,58.0,30.0,23.0,2018-10-27 00:00:00,0.46,3.0,2.0,136.0,349.0
5461159,You have chosen...wisely!,57975876591,unconfirmed,Seth,Brooklyn,Clinton Hill,40.68465,-73.96051,False,moderate,Entire home/apt,2018.0,549.0,110.0,14.0,3.0,2016-07-19 00:00:00,0.08,4.0,1.0,353.0,659.0
5461711,Brooklyn Zen Gem Serenity Bedroom,14756657420,unconfirmed,Sophie,Brooklyn,Bay Ridge,40.62674,-74.02996,False,moderate,Private room,2014.0,100.0,20.0,30.0,67.0,2019-05-19 00:00:00,1.31,2.0,4.0,399.0,120.0
